cliente_id,cnpj,razao_social,segmento,cidade,uf,bairro,data_cadastro,ativo
1601,33.927.195/4063-85,AUTO ELÉTRICA AURORA LTDA ME,Autopeças independente,Goiânia,GO,Moema,2022-04-24,S
1602,78.420.555/5354-40,COMERCIAL MOTOR S/A,Rede de autopeças,Curitiba,PR,Higienópolis,2022-02-23,S
1603,22.100.720/4094-71,Auto Center Ultra LTDA ME,E-commerce de peças,Goiânia,GO,Pituba,2023-12-21,S
1604,41.048.667/1864-42,Loja Garra EIRELI,E-commerce de peças,São Paulo,SP,Vila Madalena,2025-06-27,S
1605,01.877.033/2570-44,Distribuidora Apex ME,Autopeças independente,Rio de Janeiro,RJ,Pinheiros,2023-05-31,S
1606,99.749.030/4381-77,Auto Elétrica Speed S/A,Concessionária,Brasília,DF,Aldeota,2021-11-12,N
1607,11301864323145,Centro Automotivo Titan ME,Retífica de motores,Brasília,DF,Moema,2022-07-18,S
1608,00343743256740,Comércio de Peças Veloz ME,Oficina mecânica,Fortaleza,CE,Moema,2025-01-20,S
1609,11.190.206/0713-69,Auto Center Pista LTDA,Oficina mecânica,Porto Alegre,RS,Setor Bueno,2024-10-04,S
1610,67.353.842/5611-61,Loja Rota LTDA ME,E-commerce de peças,Campinas,SP,Moema,2022-12-01,S
1611,53758268295081,Importadora Marajó ME,E-commerce de peças,Salvador,BA,Ipanema,2023-02-27,S
1612,35.803.528/8050-75,Casa das Peças Garra LTDA ME,Retífica de motores,Goiânia,GO,Ipanema,2024-05-31,S
1613,25.247.777/4449-64,Distribuidora Titan LTDA ME,E-commerce de peças,Porto Alegre,RS,Higienópolis,2025-11-12,S
1614,64862755377938,Rede Brasil LTDA,E-commerce de peças,Belo Horizonte,MG,Batel,2022-09-12,S
1615,07254539601609,Centro Automotivo Rota LTDA ME,E-commerce de peças,Porto Alegre,RS,Pinheiros,2026-06-10,S
1616,17431603250394,Peças e Serviços Rodovia LTDA ME,E-commerce de peças,Salvador,BA,Ipanema,16/04/2023,S
1617,61.794.964/5495-95,Casa das Peças Motor ME,Retífica de motores,Curitiba,PR,Pituba,2022-02-10,S
1618,27183224023936,Rede Nacional EIRELI,Retífica de motores,Porto Alegre,RS,Asa Sul,2023-12-12,S
1619,65511286381105,Importadora Turbo ME,Concessionária,Porto Alegre,RS,Setor Bueno,2024-08-19,S
1620,95.282.767/7423-93,LOJA POPULAR LTDA ME,Funilaria e pintura,Salvador,BA,Batel,2022-11-20,S
1621, 39692151002607 ,Auto Center Cruzeiro EIRELI,Retífica de motores,Brasília,DF,Bela Vista,2022-03-13,S
1622,65371557310520,Mecânica Bosch Car LTDA ME,Funilaria e pintura,Goiânia,GO,Ipanema,2021-07-12,N
1623,33.773.129/7341-48,Retífica Estrada S/A,Auto center,Goiânia,GO,Centro,2025-02-11,S
1624,80.090.722/0871-21,Peças e Serviços Nobre ME,E-commerce de peças,Recife,PE,Cambuí,2021-09-28,S
1625, 23315998751757 ,Auto Peças Diamante S/A,Autopeças independente,São Paulo,SP,Vila Madalena,2025-03-21,S
1626,41750241300788,Peças e Serviços Nobre EIRELI,Oficina mecânica,Goiânia,GO,Higienópolis,2022-04-19,S
1627,95914504972366,PEÇAS E SERVIÇOS ULTRA S/A,Concessionária,São Paulo,SP,Cambuí,2023-01-14,S
1628,42043845046217,Auto Peças Bosch Car ME,Funilaria e pintura,Rio de Janeiro,RJ,Setor Bueno,04/07/2022,S
1629,67.407.886/9858-57,Auto Elétrica Nacional LTDA ME,Retífica de motores,Manaus,AM,Batel,25/02/2023,S
1630,18793978953770,Centro Automotivo Ipê LTDA,E-commerce de peças,Porto Alegre,RS,Asa Sul,2024-04-06,S
1631,98.243.780/4704-07,Auto Elétrica Aurora EIRELI,Retífica de motores,Campinas,SP,Boa Viagem,2023-07-18,S
1632,92.032.735/7125-67,Loja Prime LTDA,Concessionária,Manaus,AM,Cambuí,2023-08-20,S
1633,95915324256600,Peças e Serviços Real S/A,Autopeças independente,Brasília,DF,Jardins,2021-06-01,S
1634,03413653298568,Rede Central LTDA,Auto center,Curitiba,PR,Jardins,2023-03-05,S
1635,74614337004917,Auto Elétrica Max S/A,E-commerce de peças,São Paulo,SP,Pinheiros,2022-12-09,S
1636,76.215.774/0545-86,Importadora Econômica EIRELI,E-commerce de peças,Manaus,AM,Boa Viagem,2025-01-31,S
1637,31419887263492,Auto Peças Turbo S/A,Concessionária,Salvador,BA,Bela Vista,2024-03-17,S
1638, 15900713204484 ,Retífica Apex EIRELI,Auto center,Belo Horizonte,MG,Aldeota,2022-09-13,S
1639,60.456.893/9116-45,Centro Automotivo Guará LTDA ME,Auto center,Recife,PE,Pituba,15/03/2022,S
1640, 64760852085296 ,Retífica Cruzeiro LTDA ME,Oficina mecânica,Recife,PE,Setor Bueno,2022-12-05,S
1641,87.829.887/2754-42,Rede Diamante LTDA ME,Oficina mecânica,Brasília,DF,Boa Viagem,18/11/2024,S
1642, 73864006724663 ,Comercial Titan LTDA,Retífica de motores,Brasília,DF,Higienópolis,2025-02-14,S
1643,33011184065488,Auto Elétrica Paulista ME,Auto center,Goiânia,GO,Ipanema,2022-11-09,S
1644,15.143.697/4578-35,Peças e Serviços Speed LTDA ME,Funilaria e pintura,Recife,PE,Moema,2024-04-05,S
1645,56696338958641,Retífica Master LTDA,Concessionária,Salvador,BA,Savassi,2022-01-25,S
1646,62469476293684,Auto Center Anhanguera S/A,Oficina mecânica,Manaus,AM,Vila Madalena,2023-11-25,S
1647,90.102.719/0952-03,Comercial Veloz ME,Auto center,Manaus,AM,Ipanema,2021-08-23,S
1648,04562446220165,REDE DIAMANTE EIRELI,Funilaria e pintura,Goiânia,GO,Batel,2022-04-15,S
1649,26253814030755,Peças e Serviços Diamante ME,Retífica de motores,Manaus,AM,Setor Bueno,2021-09-18,S
1650,50745093328099,Auto Center Pista ME,E-commerce de peças,Curitiba,PR,Centro,30/05/2025,S
1651,82.353.277/3765-54,Comércio de Peças Brasil EIRELI,Auto center,Rio de Janeiro,RJ,Barra,2022-03-14,S
1652,81471266615393,Rede Guará ME,Concessionária,Porto Alegre,RS,Jardins,2021-06-08,S
1653,50.134.339/0627-98,RETÍFICA SPEED ME,E-commerce de peças,Rio de Janeiro,RJ,Moema,2022-10-26,S
1654,90.371.912/7593-95,Casa das Peças Apex LTDA,Retífica de motores,Goiânia,GO,Moema,2022-11-26,S
1655,22065910044364,IMPORTADORA ESTRADA ME,E-commerce de peças,Campinas,SP,Vila Madalena,2023-06-18,S
1656,22.007.227/6835-27,Comércio de Peças Prime LTDA ME,Auto center,Porto Alegre,RS,Meireles,2026-06-05,S
1657,30009006325867,Retífica Master S/A,E-commerce de peças,Salvador,BA,Pituba,2022-03-03,S
1658,47034463324656,Comercial Veloz LTDA ME,Retífica de motores,Campinas,SP,Cambuí,15/09/2021,S
1659,73.518.517/6965-95,Auto Parts Fênix ME,Rede de autopeças,Salvador,BA,Aldeota,2021-06-02,S
1660,29648421092225,Retífica Econômica S/A,Oficina mecânica,Belo Horizonte,MG,Meireles,2024-02-25,S
1661,37660414264302,Comercial Veloz ME,Funilaria e pintura,Belo Horizonte,MG,Batel,2024-11-19,S
1662,35.243.922/9501-49,Importadora Pista LTDA ME,E-commerce de peças,Goiânia,GO,Cambuí,17/06/2022,S
1663,87.834.767/9007-82,Auto Center Nova Era S/A,Rede de autopeças,São Paulo,SP,Higienópolis,2022-12-05,S
1664,09438682508559,Retífica Marajó LTDA ME,Rede de autopeças,Campinas,SP,Pinheiros,2023-08-28,S
1665,32.572.734/6892-70,Centro Automotivo Fortaleza EIRELI,Funilaria e pintura,Belo Horizonte,MG,Vila Madalena,2023-02-26,S
1666,05149618068628,Peças e Serviços Brasil EIRELI,Auto center,Rio de Janeiro,RJ,Asa Sul,2021-08-04,S
1667,95.186.956/1344-08,Distribuidora Vitória S/A,Retífica de motores,Curitiba,PR,Pinheiros,2025-04-29,S
1668,47691237793980,Auto Elétrica Max LTDA,Concessionária,Curitiba,PR,Savassi,2024-02-28,S
1669,20023915231336,Auto Elétrica Anhanguera S/A,E-commerce de peças,Salvador,BA,Boa Viagem,2023-06-15,S
1670,31.896.720/1295-90,Loja Veloz LTDA ME,Auto center,Belo Horizonte,MG,Centro,2025-12-12,N
1671,19176532448343,Casa das Peças Guará LTDA,Auto center,São Paulo,SP,Pituba,2021-10-22,S
1672,11.708.702/7282-04,Rede Guará EIRELI,Autopeças independente,Goiânia,GO,Savassi,2025-05-02,S
1673,21.600.593/2418-32,Auto Parts Paulista ME,Rede de autopeças,Curitiba,PR,Jardins,2025-12-06,S
1674,31167954283267,Comercial Max LTDA,Rede de autopeças,Rio de Janeiro,RJ,Vila Madalena,2024-11-25,S
1675,86290251538642,Auto Parts Nacional LTDA,Autopeças independente,Fortaleza,CE,Setor Bueno,2022-03-31,S
1676,53.040.531/9841-05,Comercial Real EIRELI,Oficina mecânica,Campinas,SP,Boa Viagem,2024-07-07,S
1677,77037846797008,Centro Automotivo Nacional EIRELI,Auto center,Recife,PE,Cambuí,2023-05-25,S
1678,55017272797328,CENTRO AUTOMOTIVO FÊNIX ME,Retífica de motores,Curitiba,PR,Ipanema,2023-08-15,S
1679,13.406.368/0199-05,Retífica Brasil LTDA,Rede de autopeças,Belo Horizonte,MG,Asa Sul,2024-10-13,S
1680,11.706.485/7968-86,Comércio de Peças Roda Livre LTDA,Retífica de motores,Fortaleza,CE,Centro,2023-07-30,S
1681,81388190114567,Mecânica Real EIRELI,Rede de autopeças,Porto Alegre,RS,Pinheiros,2022-06-01,S
1682,70.921.764/5177-02,PEÇAS E SERVIÇOS MAX ME,Autopeças independente,Rio de Janeiro,RJ,Bela Vista,25/10/2023,S
1683,72532095928489,Rede União LTDA ME,Funilaria e pintura,Fortaleza,CE,Aldeota,2021-07-22,S
1684,93.357.024/0939-86,Distribuidora Nobre S/A,E-commerce de peças,Goiânia,GO,Batel,2026-05-14,S
1685,98356523918867,PEÇAS E SERVIÇOS POPULAR ME,Auto center,Curitiba,PR,Setor Bueno,2025-02-07,S
1686,20166334014215,Auto Center União ME,E-commerce de peças,Recife,PE,Vila Madalena,2022-06-09,S
1687,88623357044455,Mecânica Vitória EIRELI,E-commerce de peças,Belo Horizonte,MG,Moema,2024-01-05,N
1688,54944957421884,Auto Parts Titan S/A,E-commerce de peças,Fortaleza,CE,Ipanema,2023-08-31,N
1689,11.647.924/6429-98,Casa das Peças Pista S/A,Funilaria e pintura,Goiânia,GO,Pituba,2025-11-26,S
1690,91.530.075/1451-83,Comercial Nova Era LTDA,Concessionária,Campinas,SP,Aldeota,2023-02-10,S
1691,24531081246437,Auto Center Apex ME,Rede de autopeças,Brasília,DF,Moema,2021-09-02,S
1692,60669610696374,Importadora Cruzeiro LTDA ME,Concessionária,Campinas,SP,Jardins,2024-02-05,S
1693,61471590112502,Rede Titan ME,Autopeças independente,São Paulo,SP,Pituba,2024-10-16,S
1694,86832120861498,Auto Center Paulista LTDA ME,Auto center,Goiânia,GO,Aldeota,2024-10-08,S
1695,20014144246073,Distribuidora Apex S/A,Rede de autopeças,Porto Alegre,RS,Bela Vista,2026-03-01,S
1696,99.475.763/7982-93,Importadora Brasil LTDA ME,Auto center,Salvador,BA,Higienópolis,2024-07-05,S
1697,67.607.410/5939-48,Importadora Motor LTDA,E-commerce de peças,Curitiba,PR,Cambuí,2024-02-03,S
1698,02858696609635,Retífica Marajó EIRELI,Rede de autopeças,Recife,PE,Boa Viagem,2022-12-12,S
1699,84262264418024,Comercial Vitória S/A,Autopeças independente,Rio de Janeiro,RJ,Cambuí,2022-09-25,S
1700, 52437795076557 ,Retífica Max ME,E-commerce de peças,Curitiba,PR,Boa Viagem,2023-06-02,S
1701,84.679.017/5227-92,Loja Rota ME,Rede de autopeças,Salvador,BA,Pinheiros,2023-02-19,S
1702,99.902.038/5407-00,Rede Vitória LTDA,Retífica de motores,Campinas,SP,Setor Bueno,2021-07-12,S
1703,57538513976352,Auto Center Fênix ME,E-commerce de peças,Goiânia,GO,Jardins,28/01/2023,S
1704, 06334611897873 ,LOJA NOBRE ME,Rede de autopeças,Belo Horizonte,MG,Bela Vista,2025-03-03,N
1705,91716033308544,Peças e Serviços Rota LTDA ME,E-commerce de peças,Rio de Janeiro,RJ,Boa Viagem,2024-03-08,S
1706,93137880210936,Loja Anhanguera LTDA ME,Rede de autopeças,Campinas,SP,Vila Madalena,2021-12-12,S
1707,64.554.590/3481-95,LOJA ECONÔMICA LTDA ME,Retífica de motores,Fortaleza,CE,Cambuí,2024-12-23,S
1708,08.923.331/3514-85,AUTO ELÉTRICA BOSCH CAR ME,Autopeças independente,Curitiba,PR,Centro,2022-10-14,S
1709,06.741.514/4876-21,Loja Vitória ME,Funilaria e pintura,Recife,PE,Aldeota,2022-04-25,S
1710,94069572520235,Rede Brasil ME,Auto center,Belo Horizonte,MG,Boa Viagem,2021-10-29,S
1711, 89199495165991 ,Casa das Peças Vitória EIRELI,Rede de autopeças,Brasília,DF,Cambuí,2021-05-25,S
1712,00415242867855,Auto Peças Nova Era S/A,Autopeças independente,Goiânia,GO,Pituba,2023-03-28,S
1713,01467093672502,Rede Titan LTDA,Autopeças independente,Salvador,BA,Jardins,2021-11-05,S
1714,34.603.161/3407-99,Auto Center Nova Era EIRELI,Retífica de motores,Fortaleza,CE,Boa Viagem,2023-12-15,S
1715,28328678515066,Peças e Serviços Líder LTDA ME,Retífica de motores,Porto Alegre,RS,Cambuí,2021-09-30,S
1716,61668940936364,Importadora Bandeirante EIRELI,Oficina mecânica,Recife,PE,Vila Madalena,2022-05-21,S
1717,33956322451825,Auto Peças Marajó LTDA,Retífica de motores,Rio de Janeiro,RJ,Vila Madalena,2022-06-16,S
1718,48697848798963,Centro Automotivo Bosch Car ME,Funilaria e pintura,Fortaleza,CE,Jardins,2024-03-11,S
1719, 69225916423012 ,Centro Automotivo Master LTDA ME,Autopeças independente,Curitiba,PR,Savassi,2021-12-18,S
1720, 98637085536062 ,Mecânica Anhanguera LTDA ME,Funilaria e pintura,Rio de Janeiro,RJ,Ipanema,2025-10-29,S
1721,69.429.841/0400-32,Comércio de Peças Cruzeiro ME,Concessionária,Salvador,BA,Setor Bueno,2025-04-12,S
1722,35235611882038,Auto Parts Paulista EIRELI,Rede de autopeças,Recife,PE,Vila Madalena,2024-08-26,S
1723,18531112817790,Casa das Peças Garra ME,Rede de autopeças,Campinas,SP,Setor Bueno,2023-07-01,S
1724, 13265984503379 ,Auto Parts Turbo LTDA ME,E-commerce de peças,Brasília,DF,Ipanema,2024-05-24,S
1725,13245275671950,REDE ECONÔMICA LTDA ME,Auto center,Curitiba,PR,Batel,2025-10-18,S
1726,52494891852983,Comercial Rodovia EIRELI,Concessionária,Recife,PE,Aldeota,2021-10-28,S
1727, 49136165765282 ,Auto Peças Rodovia EIRELI,Rede de autopeças,Recife,PE,Centro,2023-12-02,S
1728,94849434577661,Auto Parts Fortaleza EIRELI,Rede de autopeças,Belo Horizonte,MG,Jardins,2023-05-04,S
1729,15.956.783/2395-93,Auto Elétrica Aurora LTDA,Retífica de motores,Goiânia,GO,Aldeota,2022-07-09,N
1730,18536087807202,Rede Titan S/A,Funilaria e pintura,Recife,PE,Savassi,2024-07-04,S
1731,09966763720373,Mecânica Bosch Car LTDA ME,Funilaria e pintura,Belo Horizonte,MG,Aldeota,2023-01-06,S
1732,05.657.439/6770-54,Casa das Peças Brasil LTDA,Funilaria e pintura,Goiânia,GO,Centro,2022-06-24,S
1733,54688730588681,MECÂNICA MOTOR ME,Oficina mecânica,Manaus,AM,Boa Viagem,05/05/2024,S
1734,25.478.009/5804-01,Auto Elétrica Apex LTDA,Oficina mecânica,Recife,PE,Moema,2023-01-09,S
1735,00738854673474,CASA DAS PEÇAS VELOZ LTDA,Funilaria e pintura,Campinas,SP,Asa Sul,2023-04-21,S
1736,98596718321305,Auto Center Ipê EIRELI,E-commerce de peças,Rio de Janeiro,RJ,Savassi,2026-03-09,S
1737,03.594.094/2941-25,Rede Diamante ME,Autopeças independente,Goiânia,GO,Higienópolis,2021-07-03,S
1738,67.660.628/9513-40,Loja Turbo S/A,Auto center,Campinas,SP,Setor Bueno,2023-06-24,S
1739,30818363293970,Auto Parts Aurora ME,Rede de autopeças,Campinas,SP,Pituba,2023-08-29,S
1740,81851331178605,Retífica Anhanguera LTDA,Rede de autopeças,Porto Alegre,RS,Higienópolis,2022-03-20,S
1741,03.028.757/4058-92,Rede Prime LTDA,Autopeças independente,Belo Horizonte,MG,Pituba,03/05/2023,S
1742,92497265571364,CENTRO AUTOMOTIVO GUARÁ LTDA,Auto center,Rio de Janeiro,RJ,Setor Bueno,2021-06-09,S
1743,52574488252699,Comércio de Peças Fortaleza LTDA,Oficina mecânica,Fortaleza,CE,Vila Madalena,2024-05-25,S
1744,38515764670506,AUTO PEÇAS NACIONAL LTDA,Funilaria e pintura,Curitiba,PR,Barra,2026-05-17,S
1745,02758603456333,Loja Potência EIRELI,Funilaria e pintura,Salvador,BA,Cambuí,2021-08-22,S
1746,15578263880324,Retífica do Sul LTDA ME,Rede de autopeças,Salvador,BA,Bela Vista,2023-11-09,S
1747,97476237038547,Auto Parts Motor LTDA,Concessionária,Recife,PE,Meireles,2021-07-12,S
1748,22.941.232/8062-53,Casa das Peças Onix EIRELI,Retífica de motores,Goiânia,GO,Asa Sul,2021-06-02,N
1749,92588314003563,Loja Nobre ME,Concessionária,Brasília,DF,Setor Bueno,2025-02-10,S
1750, 47986571689621 ,Auto Parts Rota ME,Autopeças independente,São Paulo,SP,Vila Madalena,2025-09-11,S
1751,64347608823092,Importadora Potência EIRELI,Concessionária,Salvador,BA,Meireles,2022-08-23,S
1752,63308460172628,Importadora Speed LTDA,Rede de autopeças,Rio de Janeiro,RJ,Setor Bueno,01/04/2025,S
1753,74911634303101,Auto Peças Marajó ME,Rede de autopeças,Campinas,SP,Ipanema,2022-06-29,S
1754,14.085.796/2295-11,Retífica Titan LTDA ME,Rede de autopeças,Porto Alegre,RS,Vila Madalena,2024-08-29,S
1755,02.604.690/1749-53,IMPORTADORA AURORA ME,Retífica de motores,Manaus,AM,Asa Sul,2021-10-21,N
1756,66788457321650,Auto Peças Ouro S/A,E-commerce de peças,São Paulo,SP,Ipanema,2023-09-04,S
1757,07.110.729/8502-30,Loja Master LTDA ME,Autopeças independente,Porto Alegre,RS,Higienópolis,2022-09-24,S
1758,31714795541298,Casa das Peças Vitória ME,Concessionária,Curitiba,PR,Higienópolis,2023-09-28,N
1759,20895217680126,Comércio de Peças Econômica ME,Oficina mecânica,Campinas,SP,Batel,2024-10-17,S
1760, 13943032502749 ,Casa das Peças Prime S/A,Funilaria e pintura,Goiânia,GO,Setor Bueno,2022-06-11,N
1761,37654399942858,Auto Peças Fortaleza LTDA,Rede de autopeças,Campinas,SP,Vila Madalena,27/09/2024,S
1762,90.850.504/8715-90,Retífica Fênix ME,Funilaria e pintura,Belo Horizonte,MG,Jardins,07/01/2025,S
1763,47939117174003,Comércio de Peças Marajó EIRELI,E-commerce de peças,Porto Alegre,RS,Pituba,2023-03-27,S
1764,44.966.607/2366-04,Auto Parts Cruzeiro LTDA,Concessionária,Fortaleza,CE,Meireles,2022-01-13,S
1765,38252894043935,Comercial Pista EIRELI,Concessionária,Goiânia,GO,Aldeota,2024-01-06,S
1766,66848031636781,Auto Elétrica Ouro LTDA,E-commerce de peças,Manaus,AM,Barra,2022-02-03,S
1767,29839303953952,Auto Center Econômica S/A,Oficina mecânica,Porto Alegre,RS,Aldeota,2026-07-02,S
1768,01149974754737,Centro Automotivo Prime LTDA ME,Autopeças independente,Porto Alegre,RS,Setor Bueno,2026-04-26,S
1769,59.773.961/0340-57,Distribuidora Speed LTDA,Rede de autopeças,Recife,PE,Bela Vista,2023-07-08,S
1770,41756943072188,Rede Popular S/A,Retífica de motores,São Paulo,SP,Pinheiros,2022-02-10,S
1771,23.634.110/4857-86,Comercial Nova Era EIRELI,Retífica de motores,Fortaleza,CE,Boa Viagem,2022-02-24,S
1772,82912789885249,Auto Peças Paulista EIRELI,Autopeças independente,Rio de Janeiro,RJ,Ipanema,2025-10-20,S
1773,55373043763185,Comercial Econômica LTDA,Auto center,Brasília,DF,Asa Sul,2022-08-09,S
1774,14.400.040/7560-23,Retífica Vitória S/A,E-commerce de peças,Manaus,AM,Vila Madalena,07/11/2025,S
1775,28.854.273/4497-99,Peças e Serviços Turbo S/A,Oficina mecânica,Belo Horizonte,MG,Meireles,2023-11-01,S
1776,54758783710539,Auto Peças Prime LTDA ME,Autopeças independente,Recife,PE,Cambuí,2023-11-14,S
1777,01743040256004,Retífica Guará LTDA ME,Rede de autopeças,Recife,PE,Batel,2024-12-11,S
1778,71279717635064,Distribuidora Bandeirante S/A,Auto center,São Paulo,SP,Setor Bueno,2023-09-02,S
1779,17676227025431,Importadora Real EIRELI,Funilaria e pintura,Brasília,DF,Vila Madalena,2022-06-13,S
1780,25604678203690,Auto Elétrica Prime LTDA,Retífica de motores,Fortaleza,CE,Boa Viagem,2022-06-24,S
1781,34.097.312/2066-76,Loja Apex EIRELI,E-commerce de peças,Rio de Janeiro,RJ,Boa Viagem,2022-05-24,S
1782,16.943.532/8617-80,Loja Paulista LTDA,Retífica de motores,Campinas,SP,Aldeota,2022-08-15,S
1783,36788645552615,Comércio de Peças Anhanguera LTDA ME,Oficina mecânica,Rio de Janeiro,RJ,Boa Viagem,2024-09-12,S
1784,08687441235998,Rede Prime S/A,Oficina mecânica,Salvador,BA,Pinheiros,2022-03-28,S
1785,00625515179751,Retífica Diamante ME,E-commerce de peças,Recife,PE,Boa Viagem,2026-02-16,S
1786,44.580.197/6213-46,Casa das Peças Anhanguera ME,Rede de autopeças,Curitiba,PR,Vila Madalena,2024-03-03,S
1787,22247081014812,Casa das Peças Econômica S/A,Retífica de motores,Curitiba,PR,Higienópolis,2021-05-27,S
1788,43748126817930,Casa das Peças Pista S/A,Autopeças independente,Campinas,SP,Centro,2024-08-03,S
1789,80.814.033/4050-81,Auto Parts Speed S/A,Funilaria e pintura,Campinas,SP,Vila Madalena,2024-05-26,S
1790,90.213.116/6946-02,Retífica Veloz EIRELI,Rede de autopeças,Goiânia,GO,Savassi,25/06/2025,S
1791,59836207498849,Comércio de Peças Master S/A,Concessionária,Campinas,SP,Barra,2022-11-14,S
1792,46565716657813,Loja Garra ME,Oficina mecânica,Manaus,AM,Pinheiros,2024-07-17,S
1793,64.508.629/5322-30,Centro Automotivo Motor LTDA ME,E-commerce de peças,Rio de Janeiro,RJ,Savassi,2022-01-09,S
1794,13.955.745/8618-05,Auto Center Bosch Car ME,E-commerce de peças,Recife,PE,Asa Sul,2025-05-10,S
1795,78.859.881/9206-96,Centro Automotivo Ipê S/A,Funilaria e pintura,Campinas,SP,Batel,2022-07-31,S
1796, 22368312753418 ,Mecânica Speed LTDA ME,Oficina mecânica,Recife,PE,Jardins,2023-07-08,S
1797,80177106294502,Importadora Max ME,E-commerce de peças,Belo Horizonte,MG,Meireles,03/07/2022,S
1798,43.910.323/1866-79,Importadora Nova Era EIRELI,Rede de autopeças,Campinas,SP,Batel,2024-05-22,S
1799,11040838437826,REDE BRASIL S/A,Auto center,Manaus,AM,Barra,2024-07-27,S
1800,42.253.939/2242-57,Auto Parts Onix EIRELI,Concessionária,Manaus,AM,Cambuí,2021-12-30,N
1801,88521148460363,Peças e Serviços Rota EIRELI,Auto center,Rio de Janeiro,RJ,Centro,11/10/2025,S
1802,47.598.358/9477-06,Centro Automotivo Motor ME,Funilaria e pintura,Campinas,SP,Barra,2021-06-09,S
1803,02546167946778,Importadora Guará LTDA,Rede de autopeças,Campinas,SP,Cambuí,2024-04-15,S
1804,59.211.857/2350-19,Casa das Peças Diamante LTDA ME,Auto center,Porto Alegre,RS,Meireles,2023-02-04,S
1805,65.499.779/1782-20,Peças e Serviços Bosch Car LTDA,Retífica de motores,Goiânia,GO,Boa Viagem,2024-06-03,S
1806,69.062.515/7595-14,Comercial Prime LTDA ME,Autopeças independente,Recife,PE,Centro,2021-05-27,S
1807,04587242274966,Rede Aurora S/A,Concessionária,São Paulo,SP,Jardins,2022-09-17,S
